SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10
11,1P39A01R02_SVD.mat,1.38461563949057,-1.87889458848399,-2.88785148337968,-2.54954971124117,-1.24530305679729,1.42352274858923,1.4980908786931,1.43583821436093,-0.558186032191607,-2.79028126319432,77637.8625523936,77480.9371563061,77567.1231788908,76969.3455121556,77087.8893838009,76402.4959322369,76898.7593338577,77743.4964918217,77420.2627166669,78086.6362512666,-0.0176021620079197,0.011127437301153,0.0198291451049908,0.0169452622513751,0.00556800386519603,-0.0180682212151657,-0.0187253168693014,-0.0180810122874767,-0.000480268587635123,0.0172978806975964,1.91434321535261,1.9189028278025,1.91464136745705,1.93026522263561,1.93003640386213,1.9457410682316,1.93167130866318,1.91092213866521,1.92123448681019,1.72921237195912,19.3939393939394,26.7550505050505,17.8661616161616,22.8030303030303,43.3459595959596,11.8308080808081,19.6969696969697,22.6641414141414,20.9848484848485,11.8813131313131,63.510101010101,78.4722222222222,62.209595959596,93.2323232323232,87.8661616161616,71.4015151515152,70.6818181818182,68.9520202020202,72.3737373737374,46.1237373737374,-63.510101010101,-78.4722222222222,-62.209595959596,-93.2323232323232,-87.8661616161616,-71.4015151515152,-70.6818181818182,-68.9520202020202,-72.3737373737374,-46.1237373737374,-19.3939393939394,-26.7550505050505,-17.8661616161616,-22.8030303030303,-43.3459595959596,-11.8308080808081,-19.6969696969697,-22.6641414141414,-20.9848484848485,-11.8813131313131
12,1P39A01R03_SVD.mat,1.29702006814214,-2.21393029979721,-2.92927221713762,-2.60063752208479,-1.00361167329737,1.36344114303839,1.34661244582182,1.44306824652762,-1.13445938326327,-3.05250227052774,77698.7422923207,77637.1698182602,77827.1324592143,76989.2139183792,77165.1506086502,76603.1429138614,77198.9654203374,77511.0343521455,77772.7890617914,77613.7738270958,-0.0169530757606942,0.013952234059352,0.0204041383602718,0.0176025803310034,0.00326228983461515,-0.0174328752196713,-0.01724391213643,-0.0181902097299822,0.0043912403630544,0.0195321456080802,1.91280884211,1.91522301689118,1.90770556639794,1.93009617747201,1.92865749229009,1.9404757253998,1.9239498124459,1.91702978843778,1.91212189810236,1.7398877217142,23.8131313131313,34.4065656565657,15.9848484848485,20.9722222222222,29.2045454545455,10.7449494949495,16.2247474747475,24.2676767676768,33.3333333333333,15.7575757575758,72.8914141414141,88.8888888888889,56.0606060606061,94.3560606060606,70.1136363636364,61.3131313131313,65.959595959596,74.6717171717172,82.3863636363636,59.520202020202,-72.8914141414141,-88.8888888888889,-56.0606060606061,-94.3560606060606,-70.1136363636364,-61.3131313131313,-65.959595959596,-74.6717171717172,-82.3863636363636,-59.520202020202,-23.8131313131313,-34.4065656565657,-15.9848484848485,-20.9722222222222,-29.2045454545455,-10.7449494949495,-16.2247474747475,-24.2676767676768,-33.3333333333333,-15.7575757575758
13,1P40A01R01_SVD.mat,0.473558760965359,0.9383985080874,-1.65136259279884,-3.38307094309868,-2.884803334221,-0.820891795997398,2.14311322786235,2.42499308253934,1.47905484231855,-2.38988348549886,78248.4865898666,77640.2066147819,77433.8739974535,77124.6267980242,76716.1734895596,76564.4827920825,75486.6004358134,75805.8192685966,77170.5965947744,77124.6110308392,-0.00974394606017499,-0.0140071630156263,0.00936933236749326,0.0247876775364007,0.020252008966666,0.00160332824525693,-0.026074543319582,-0.02861128101692,-0.0192166003847643,0.0144818559193004,1.90041556974661,1.91459465078224,1.92221201835884,1.9259453048301,1.93637875904093,1.94333724796351,1.96660967408001,1.95724007448189,1.92564990993018,1.75330408329651,8.38383838383838,20.0126262626263,33.1944444444444,21.0984848484848,21.0984848484848,47.1085858585859,9.02777777777778,22.0328282828283,25.6944444444444,30.719696969697,41.6792929292929,61.0732323232323,74.5075757575758,73.7247474747475,90.4419191919192,100.871212121212,94.3560606060606,93.030303030303,76.0858585858586,74.5075757575758,-41.6792929292929,-61.0732323232323,-74.5075757575758,-73.7247474747475,-90.4419191919192,-100.871212121212,-94.3560606060606,-93.030303030303,-76.0858585858586,-74.5075757575758,-8.38383838383838,-20.0126262626263,-33.1944444444444,-21.0984848484848,-21.0984848484848,-47.1085858585859,-9.02777777777778,-22.0328282828283,-25.6944444444444,-30.719696969697
14,1P40A01R02_SVD.mat,1.03835120734579,0.0320037770717517,-3.33002397891265,-3.75859048460926,-2.27940202729995,1.33779865657131,2.62147551809978,1.69464369371851,-1.30411830461032,-3.96334899624022,77311.9556319842,77027.1314854123,76731.8279855949,75955.1943509374,76075.8630223381,75953.8361380755,75442.6221360933,77017.592655131,77004.3395135764,76232.3871533208,-0.0150553434411218,-0.00589707739160087,0.0248376495408795,0.029064146622595,0.0154040396093362,-0.0180437394407254,-0.0302549509639802,-0.0213293625934108,0.0062925390930219,0.0281019967659194,1.92297336605114,1.93004230779234,1.93631131247813,1.95375983595868,1.95451667991359,1.95657617034783,1.96644449874731,1.92872707756259,1.93160158670392,1.77041426905029,19.760101010101,32.3358585858586,40.6565656565657,29.3308080808081,45.1515151515151,48.5479797979798,24.2929292929293,26.2247474747475,36.2626262626263,16.729797979798,67.5757575757576,90.7449494949495,101.843434343434,106.881313131313,114.974747474747,123.282828282828,98.9393939393939,82.5252525252525,83.8005050505051,74.0025252525252,-67.5757575757576,-90.7449494949495,-101.843434343434,-106.881313131313,-114.974747474747,-123.282828282828,-98.9393939393939,-82.5252525252525,-83.8005050505051,-74.0025252525252,-19.760101010101,-32.3358585858586,-40.6565656565657,-29.3308080808081,-45.1515151515151,-48.5479797979798,-24.2929292929293,-26.2247474747475,-36.2626262626263,-16.729797979798
15,1P40A01R03_SVD.mat,-0.036445841748742,1.75416213637294,-1.31304981602932,-3.95555852744899,-3.23889576073977,0.0920851754388065,1.9357485203108,2.2673008132794,0.756983233059289,-2.73819238409659,78905.645522522,76522.6677904396,76730.9243913723,76268.7706594072,75755.9816577483,76469.8733494329,75508.5866582073,76074.2783250302,77704.2672458185,76768.3730433151,-0.00547608018527132,-0.0218273449778086,0.00633116011577854,0.0304480910110431,0.024013675663432,-0.00647842152855098,-0.0237476254898742,-0.0268460901025395,-0.0124090167912623,0.0176198132735997,1.88968889253504,1.94073331371332,1.93823355561738,1.94632748815112,1.9592902482841,1.94512904856379,1.96502941951374,1.95129687253676,1.91408220484845,1.76068580553392,12.2222222222222,23.4469696969697,36.5151515151515,28.3207070707071,24.7979797979798,42.5757575757576,16.9191919191919,24.7853535353535,23.2828282828283,34.1287878787879,45.0883838383838,86.3257575757576,89.8989898989899,96.489898989899,102.209595959596,96.9444444444444,94.1919191919192,86.729797979798,73.5732323232323,89.3181818181818,-45.0883838383838,-86.3257575757576,-89.8989898989899,-96.489898989899,-102.209595959596,-96.9444444444444,-94.1919191919192,-86.729797979798,-73.5732323232323,-89.3181818181818,-12.2222222222222,-23.4469696969697,-36.5151515151515,-28.3207070707071,-24.7979797979798,-42.5757575757576,-16.9191919191919,-24.7853535353535,-23.2828282828283,-34.1287878787879
16,1P41A01R01_SVD.mat,1.28372499559938,-0.659873128527395,-3.09050158235476,-3.1231548876049,-2.27785951871692,0.524000273966754,1.51844305984742,1.80545105796262,0.944721321334812,-1.47759319855338,77452.2507573526,77123.8025466697,77071.0040240207,77004.7590147211,76887.2638851117,76626.5589362774,76593.2864835035,76800.0637956726,77686.7087156872,77179.4503784666,-0.016854861327553,0.000335619949814496,0.0218264215184194,0.0220485262899084,0.0146878130160639,-0.0102818992153415,-0.0193082079424393,-0.0218114077086737,-0.0137140442770215,0.00696537271232733,1.91886805737932,1.92812914672885,1.92744929820574,1.92820342738358,1.9338527911266,1.94137190360948,1.93953523105935,1.9336531957564,1.91398730062005,1.75247769143922,14.1161616161616,36.9444444444444,26.1111111111111,17.2727272727273,17.2348484848485,32.3106060606061,12.3106060606061,10.239898989899,32.3358585858586,38.1565656565657,53.8383838383838,92.1464646464647,86.2752525252525,66.2121212121212,76.5025252525252,83.2954545454545,70.0126262626263,53.8257575757576,83.1818181818182,77.5378787878788,-53.8383838383838,-92.1464646464647,-86.2752525252525,-66.2121212121212,-76.5025252525252,-83.2954545454545,-70.0126262626263,-53.8257575757576,-83.1818181818182,-77.5378787878788,-14.1161616161616,-36.9444444444444,-26.1111111111111,-17.2727272727273,-17.2348484848485,-32.3106060606061,-12.3106060606061,-10.239898989899,-32.3358585858586,-38.1565656565657
17,1P41A01R02_SVD.mat,0.83937048671923,0.880124402177676,-2.38641431117782,-2.71667166271274,-2.67050231343067,-1.94103125035868,0.594109075168349,1.50584101485393,1.89063446358988,1.08405335858491,77464.5964273355,77137.8342229156,77551.8333895461,76825.1605811674,76965.8601933949,76521.1384183451,76474.9436354639,76672.4720971499,77062.9367534638,76978.0803932583,-0.0129758177741758,-0.0134413597935733,0.0154839327817275,0.0184424239536578,0.0180671110624568,0.0116004852488515,-0.010946451534033,-0.0191298384977939,-0.0225079919607756,-0.0138462430995704,1.92004334907364,1.92732323237868,1.91795654292124,1.93449374128357,1.93107838116694,1.94299449901125,1.94411225187996,1.9369256769867,1.9274952297842,1.75548456564017,10.1136363636364,20.3914141414141,32.739898989899,18.9520202020202,22.4621212121212,34.6085858585859,36.3383838383838,17.6010101010101,23.1060606060606,21.6161616161616,54.7348484848485,76.4393939393939,85.8459595959596,64.5707070707071,77.0454545454545,98.9520202020202,89.5075757575758,80.2777777777778,73.4722222222222,70.1515151515152,-54.7348484848485,-76.4393939393939,-85.8459595959596,-64.5707070707071,-77.0454545454545,-98.9520202020202,-89.5075757575758,-80.2777777777778,-73.4722222222222,-70.1515151515152,-10.1136363636364,-20.3914141414141,-32.739898989899,-18.9520202020202,-22.4621212121212,-34.6085858585859,-36.3383838383838,-17.6010101010101,-23.1060606060606,-21.6161616161616
18,1P41A01R03_SVD.mat,1.31814995808365,-0.50033468224857,-2.57414777792051,-2.86431760987582,-2.62890819989807,-1.66540997584177,0.445661408962305,1.15403803481682,1.39599399345187,0.978390096660452,77589.9561328819,77451.7758831988,77790.8192597425,77151.0125352696,76806.9873405861,77301.1066823329,76975.8515074479,76850.9657262652,77539.6619545182,77427.2386276031,-0.0171952926657957,-0.00123087202601325,0.0169395892152043,0.0194697635736201,0.0173620989481966,0.00904965324920062,-0.00965256420129211,-0.0159145110346574,-0.0178759133424123,-0.0129005192968695,1.91618469929804,1.92126182106846,1.91134589454752,1.92590420320349,1.93450106091396,1.92580937843147,1.93294640048862,1.93362284166924,1.91565086847428,1.74616238682362,15.3787878787879,31.8181818181818,14.6969696969697,12.1085858585859,14.6969696969697,30.2651515151515,31.1868686868687,17.5631313131313,19.9242424242424,26.9191919191919,61.3762626262626,82.8156565656566,52.8030303030303,47.4116161616162,57.4621212121212,76.540404040404,79.3686868686869,67.2348484848485,67.739898989899,73.4469696969697,-61.3762626262626,-82.8156565656566,-52.8030303030303,-47.4116161616162,-57.4621212121212,-76.540404040404,-79.3686868686869,-67.2348484848485,-67.739898989899,-73.4469696969697,-15.3787878787879,-31.8181818181818,-14.6969696969697,-12.1085858585859,-14.6969696969697,-30.2651515151515,-31.1868686868687,-17.5631313131313,-19.9242424242424,-26.9191919191919
19,1P42A01R01_SVD.mat,0.0955694899685697,-2.96423165834015,-2.9894109172808,-1.98295599326642,1.21402051282112,1.78096923900526,1.41395519222296,-0.297092981946638,-2.74518527239024,-2.75036726427968,77409.6564416996,77731.8465286184,77039.537412652,76556.0363289928,76619.976837833,76380.0471863053,77249.3146807489,77633.7922333647,77236.2733278323,77062.2613529381,-0.00646667145151784,0.0204662380252041,0.0208107252428352,0.0121566392071753,-0.0162645747215715,-0.0214511523866944,-0.0181986385775823,-0.00290610182257332,0.0186209762799378,0.0169863698001746,1.92035531975274,1.91177221714013,1.92794347904313,1.94176302550133,1.94017620363461,1.94468597168553,1.92360079461083,1.91609089161469,1.92377819758826,1.75267409526301,31.5025252525253,17.5,12.5252525252525,27.5757575757576,35.5681818181818,20.7323232323232,31.2121212121212,32.9545454545455,10.8333333333333,23.8510101010101,79.1792929292929,68.4848484848485,56.8686868686869,83.8762626262626,91.9823232323232,68.5984848484848,87.4494949494949,83.4217171717172,52.0075757575758,85.6060606060606,-79.1792929292929,-68.4848484848485,-56.8686868686869,-83.8762626262626,-91.9823232323232,-68.5984848484848,-87.4494949494949,-83.4217171717172,-52.0075757575758,-85.6060606060606,-31.5025252525253,-17.5,-12.5252525252525,-27.5757575757576,-35.5681818181818,-20.7323232323232,-31.2121212121212,-32.9545454545455,-10.8333333333333,-23.8510101010101
20,1P42A01R02_SVD.mat,1.55055524237817,-0.948034967086899,-3.07085532347443,-3.15428566540203,-1.49361365703407,1.31226252954383,2.15601268163161,1.21928303779502,-1.06177380068623,-2.67148799246847,77195.9637353386,77717.1655259482,77140.3258806398,76579.7601737128,76185.7507669375,76543.393593034,76445.9096044357,77051.8026833574,77539.0255367304,76798.0665373348,-0.0195291352322981,0.00261001649509671,0.0218674899852736,0.0227341698101206,0.00797210513500907,-0.0175190666442007,-0.0252982324307352,-0.0165679631987243,0.00386151278337247,0.0166862489773937,1.92525481542752,1.91375208220005,1.92547348507964,1.93904278580366,1.95076677928182,1.94205148327735,1.94287860535932,1.92922470768307,1.91932976283317,1.75891015986511,24.6969696969697,32.3232323232323,26.1994949494949,15.1893939393939,26.5530303030303,34.9621212121212,20.2272727272727,28.3207070707071,15.7449494949495,13.75,68.8257575757576,69.8737373737374,85.6565656565657,72.5631313131313,89.8863636363636,86.7550505050505,77.8535353535353,77.0328282828283,58.2449494949495,60.3661616161616,-68.8257575757576,-69.8737373737374,-85.6565656565657,-72.5631313131313,-89.8863636363636,-86.7550505050505,-77.8535353535353,-77.0328282828283,-58.2449494949495,-60.3661616161616,-24.6969696969697,-32.3232323232323,-26.1994949494949,-15.1893939393939,-26.5530303030303,-34.9621212121212,-20.2272727272727,-28.3207070707071,-15.7449494949495,-13.75
21,1P42A01R03_SVD.mat,1.29347040093122,0.77658637975742,-2.86900959973039,-3.16202015161262,-2.70252129280476,-0.964506833353173,1.75410841057627,1.878354030542,1.12574712013277,-1.5358506114048,77366.8269313731,77926.5744668001,77343.4702711702,77179.958087677,76398.9784348843,76828.6713263771,76021.5824766704,76631.8388566788,77586.0897622505,77240.3462965747,-0.0170399158206973,-0.0123390953027197,0.0201573148420911,0.0227345421674922,0.0185371945427006,0.00302309627883682,-0.0215440276628554,-0.0224487227339713,-0.0154771800256845,0.00749197324669859,1.92072904887351,1.90732824047449,1.92156793142725,1.92449292031319,1.94462987576946,1.9361984049669,1.95291394053958,1.93698378249903,1.9154819249707,1.74987856226091,22.6262626262626,29.6590909090909,27.5378787878788,17.3358585858586,24.3181818181818,38.1060606060606,14.4570707070707,19.0909090909091,17.4873737373737,21.1363636363636,75.1767676767677,82.9292929292929,97.3106060606061,67.4873737373737,85.239898989899,82.4873737373737,82.0707070707071,73.9393939393939,71.5277777777778,74.7474747474748,-75.1767676767677,-82.9292929292929,-97.3106060606061,-67.4873737373737,-85.239898989899,-82.4873737373737,-82.0707070707071,-73.9393939393939,-71.5277777777778,-74.7474747474748,-22.6262626262626,-29.6590909090909,-27.5378787878788,-17.3358585858586,-24.3181818181818,-38.1060606060606,-14.4570707070707,-19.0909090909091,-17.4873737373737,-21.1363636363636
22,1P43A01R01_SVD.mat,1.45868213353712,-0.0390586133642433,-2.7098247574389,-3.01602745190429,-2.478284878595,-1.42690135460739,0.500677560527017,1.5989216807391,1.75192390453223,1.01128756461319,77432.0778848076,77598.3855583305,77818.9099347371,77392.3407205374,77200.4221296211,77202.6332022788,77087.6711677702,76464.1911873117,77160.8772878993,77945.6064885838,-0.0186483558392011,-0.0052768440135932,0.0184294506142845,0.0210768033507031,0.016256102284572,0.0069216232433878,-0.0103238614567055,-0.0201160455113089,-0.0213264081139006,-0.0132991928946843,1.91936662277249,1.91649511140967,1.91025955567765,1.92008798734226,1.92544691165074,1.92771321567146,1.93066850013536,1.94453151657999,1.92598009804235,1.73448334902339,16.25,22.2979797979798,24.1414141414141,17.739898989899,13.7121212121212,36.2247474747475,25.3409090909091,23.9646464646465,18.1186868686869,24.3308080808081,67.4873737373737,76.9318181818182,79.229797979798,59.0151515151515,65.290404040404,87.8156565656566,77.8661616161616,81.0353535353535,65.8459595959596,74.1035353535353,-67.4873737373737,-76.9318181818182,-79.229797979798,-59.0151515151515,-65.290404040404,-87.8156565656566,-77.8661616161616,-81.0353535353535,-65.8459595959596,-74.1035353535353,-16.25,-22.2979797979798,-24.1414141414141,-17.739898989899,-13.7121212121212,-36.2247474747475,-25.3409090909091,-23.9646464646465,-18.1186868686869,-24.3308080808081
23,1P43A01R02_SVD.mat,0.900176071935033,1.27915226628338,-1.01855892936697,-2.56233211727491,-2.72482223183448,-2.38699250248719,-1.90210722320467,0.223462960017015,1.16677294382009,1.76191315241455,77727.0977330449,77608.6271596825,77740.1713910348,77803.2532134716,77667.9591435832,77464.4459234775,77289.7915861057,77484.734748018,76977.5797426781,77111.75206693,-0.0134523946053493,-0.0169829192050463,0.00360333264851792,0.0171208691478442,0.0184668446953115,0.0155610204162294,0.0115143633374412,-0.0071857823966909,-0.0159977038095959,-0.0194651556472365,1.91321695772973,1.91546816210698,1.91413954514329,1.91089466961868,1.91352992244481,1.91931773676184,1.92536062340596,1.92137723080208,1.93167132819911,1.75209808889514,24.9116161616162,24.4318181818182,14.2676767676768,15.719696969697,14.4444444444444,11.8434343434343,21.8813131313131,34.0025252525253,27.9166666666667,15.4166666666667,75.9090909090909,69.9242424242424,63.1818181818182,55.0883838383838,50.2146464646465,51.0353535353535,78.4343434343434,74.1540404040404,95.1136363636364,49.8611111111111,-75.9090909090909,-69.9242424242424,-63.1818181818182,-55.0883838383838,-50.2146464646465,-51.0353535353535,-78.4343434343434,-74.1540404040404,-95.1136363636364,-49.8611111111111,-24.9116161616162,-24.4318181818182,-14.2676767676768,-15.719696969697,-14.4444444444444,-11.8434343434343,-21.8813131313131,-34.0025252525253,-27.9166666666667,-15.4166666666667
24,1P43A01R03_SVD.mat,1.31368995417545,1.44889302443443,-1.40462532565726,-2.1980947491985,-2.51870338227408,-2.41306092285956,-1.94340051754583,0.503760172009193,1.55960776288302,1.57999593095103,76984.0522683488,77192.4932989672,78194.1696179192,77912.4644906034,77513.7376770825,77419.3385789389,77632.1467211278,77523.0742783124,76768.2504003778,77070.3680002797,-0.0173453548680077,-0.0185247019626106,0.00664792944997999,0.0136965576099105,0.0165770167640491,0.0157839985971537,0.0116601168777107,-0.00963894488164434,-0.0194795494820165,-0.0178146028829223,1.93046333875725,1.92589907036259,1.90322774657247,1.90864614705219,1.91749674685813,1.92029785962403,1.91610782541227,1.919673046552,1.93574258993175,1.75323801670008,14.4065656565657,15.0883838383838,13.8888888888889,25.0126262626263,17.5,13.6489898989899,8.78787878787879,29.7474747474747,15.3030303030303,23.4469696969697,65.9343434343434,65.3030303030303,53.6868686868687,70.8207070707071,48.8257575757576,51.6287878787879,58.6111111111111,74.0277777777778,62.7525252525253,67.2474747474748,-65.9343434343434,-65.3030303030303,-53.6868686868687,-70.8207070707071,-48.8257575757576,-51.6287878787879,-58.6111111111111,-74.0277777777778,-62.7525252525253,-67.2474747474748,-14.4065656565657,-15.0883838383838,-13.8888888888889,-25.0126262626263,-17.5,-13.6489898989899,-8.78787878787879,-29.7474747474747,-15.3030303030303,-23.4469696969697
25,1P44A01R01_SVD.mat,0.854447488651762,0.190114096493454,-2.99003372611217,-3.55546897419357,-2.76535797167232,0.808786815871994,1.80497700612956,1.75086212121181,-0.917075837379656,-2.91727310053831,78005.1639415438,77686.403599282,77851.5964050547,76788.2942798894,76638.7134297562,76720.9802705153,76780.1731973393,77432.875194183,77645.2111555526,77781.2361875007,-0.01277046477655,-0.0071364688658451,0.0208988072952968,0.0261835725470893,0.0189668729749128,-0.0128359895729763,-0.0215966390011613,-0.020894471731376,0.0024486049188365,0.0184191899632231,1.90694259443856,1.91612546424223,1.90881028921937,1.93477107591766,1.94156481299181,1.93972659100671,1.93515446389176,1.91972218239874,1.91745499575048,1.73699129054397,18.5732323232323,18.6616161616162,20.3409090909091,20.479797979798,31.5025252525253,23.5353535353535,17.7651515151515,20.770202020202,20.2651515151515,19.8232323232323,57.0580808080808,58.6363636363636,64.5075757575758,78.6489898989899,99.280303030303,76.9570707070707,74.0782828282828,61.4141414141414,60.479797979798,63.3207070707071,-57.0580808080808,-58.6363636363636,-64.5075757575758,-78.6489898989899,-99.280303030303,-76.9570707070707,-74.0782828282828,-61.4141414141414,-60.479797979798,-63.3207070707071,-18.5732323232323,-18.6616161616162,-20.3409090909091,-20.479797979798,-31.5025252525253,-23.5353535353535,-17.7651515151515,-20.770202020202,-20.2651515151515,-19.8232323232323
26,1P44A01R02_SVD.mat,1.21545482311408,-2.82595699460596,-3.64189886790244,-3.02209152937489,-0.384116252957034,1.87601578665231,2.33279466310407,-0.533241260155728,-2.76229154908476,-3.53454668673009,77486.2694383395,77625.4441328381,76603.6500254798,76481.0293767156,77289.231154304,76262.65118952,77118.5470795449,77891.0398352739,77719.0079239755,76460.62712078,-0.0159589913800778,0.0194893505829068,0.0271035679104414,0.0217023720733941,-0.00174407224142304,-0.0220526190082138,-0.0261025692049553,-0.000356496790957396,0.0189186111995695,0.023819663716372,1.92097161043799,1.91455977177321,1.93918411772675,1.94474677811776,1.92753669926639,1.94802603310464,1.92640970318757,1.91308199589721,1.9125194883243,1.76623862829801,37.0833333333333,17.4116161616162,23.459595959596,23.030303030303,40.0505050505051,20.6313131313131,24.4823232323232,30.2272727272727,12.1464646464646,17.2853535353535,99.7853535353535,59.709595959596,86.7676767676768,87.0075757575758,82.3989898989899,106.502525252525,93.8510101010101,68.5606060606061,49.9242424242424,72.3611111111111,-99.7853535353535,-59.709595959596,-86.7676767676768,-87.0075757575758,-82.3989898989899,-106.502525252525,-93.8510101010101,-68.5606060606061,-49.9242424242424,-72.3611111111111,-37.0833333333333,-17.4116161616162,-23.459595959596,-23.030303030303,-40.0505050505051,-20.6313131313131,-24.4823232323232,-30.2272727272727,-12.1464646464646,-17.2853535353535
27,1P44A01R03_SVD.mat,1.61180507354807,0.164719228989583,-3.47996597526766,-3.32894329417055,-1.4357585283294,1.48115735359023,2.07780690177838,2.05761945297342,-1.98635921768854,-3.37374203786593,77691.3539509662,77170.4858047717,77406.5030861812,76416.7704942655,76899.6655415221,76665.8386377566,76646.0547860626,77482.5312843423,77934.7760843237,77192.7862348098,-0.0198793314184764,-0.00712375644422844,0.0254953502533356,0.0239569291170688,0.0075716562509347,-0.0187830646215294,-0.024714346044357,-0.0242306213844271,0.0123158470162418,0.0220546090342538,1.9139275983055,1.92763194040458,1.91946224568026,1.94426673640782,1.93570868225309,1.93960803309643,1.93849149588507,1.91772759143826,1.90873438401508,1.74924755834694,11.2247474747475,13.1060606060606,17.1085858585859,14.3308080808081,46.25,26.8939393939394,19.9116161616162,18.4343434343434,11.6792929292929,13.1439393939394,55.6060606060606,67.6388888888889,73.3838383838384,75.1515151515152,103.156565656566,97.5252525252525,73.5353535353535,70.6313131313131,73.7878787878788,67.4747474747475,-55.6060606060606,-67.6388888888889,-73.3838383838384,-75.1515151515152,-103.156565656566,-97.5252525252525,-73.5353535353535,-70.6313131313131,-73.7878787878788,-67.4747474747475,-11.2247474747475,-13.1060606060606,-17.1085858585859,-14.3308080808081,-46.25,-26.8939393939394,-19.9116161616162,-18.4343434343434,-11.6792929292929,-13.1439393939394
28,1P45A01R01_SVD.mat,1.42407792106736,-1.35415393206113,-3.0230276186558,-3.64584941446417,-1.61174006906218,1.55374073804433,1.97239940612439,1.17136161761123,-1.58498403083224,-3.14049817490842,77009.7186656798,77299.2331469978,77278.9193018985,76636.7919028412,76626.5361766747,76169.3744678528,76854.1165878733,77416.5192363339,77503.1320733651,77000.9001686186,-0.0187512570547881,0.00672068668268406,0.0217443919092895,0.0276434873030756,0.00911094676775277,-0.0201218455512214,-0.0239889706232782,-0.0163474154584579,0.00871966460300657,0.0208711511880652,1.93087544067962,1.92408409631567,1.9230150617175,1.93811330663749,1.94083797987706,1.95168780914472,1.93309659989494,1.9207989628316,1.91960845787192,1.7546242481674,8.05555555555556,29.5833333333333,21.8813131313131,26.0353535353535,40.4419191919192,8.05555555555556,15.3030303030303,18.2449494949495,22.2474747474747,28.0429292929293,63.2323232323232,84.1540404040404,72.6388888888889,111.123737373737,106.04797979798,74.760101010101,85.5934343434343,70.959595959596,69.5328282828283,87.3863636363636,-63.2323232323232,-84.1540404040404,-72.6388888888889,-111.123737373737,-106.04797979798,-74.760101010101,-85.5934343434343,-70.959595959596,-69.5328282828283,-87.3863636363636,-8.05555555555556,-29.5833333333333,-21.8813131313131,-26.0353535353535,-40.4419191919192,-8.05555555555556,-15.3030303030303,-18.2449494949495,-22.2474747474747,-28.0429292929293
29,1P45A01R02_SVD.mat,2.01211888553218,-1.50878983567678,-4.17953782831499,-3.6285220214124,-0.0722404991991316,1.96370323006505,2.41959553540638,-0.918311802696771,-3.39438568306168,-4.03517663582921,77361.9118794609,77403.834837766,76580.941903967,76208.7275924843,76352.6222030128,75911.2632226538,76826.5545420624,77057.7930831895,77135.2611516691,76449.7497120266,-0.0241142226415432,0.00815748716766151,0.0325957308442301,0.0276224515508746,-0.00483687805387064,-0.0239653992969119,-0.0280517261476226,0.00275904688186132,0.0253195045735671,0.0284941510231892,1.92181682757743,1.92261981191565,1.93834123893558,1.94814126386015,1.94783771493383,1.95609422103322,1.93399191298734,1.92997974600548,1.92615451949866,1.76486411533407,9.98737373737374,26.3762626262626,9.46969696969697,14.6717171717172,52.1212121212121,19.520202020202,22.5126262626263,34.6212121212121,10.1262626262626,16.2752525252525,63.6994949494949,72.8535353535353,68.7247474747475,104.267676767677,117.070707070707,109.747474747475,93.5227272727273,96.4393939393939,60.5555555555556,100.681818181818,-63.6994949494949,-72.8535353535353,-68.7247474747475,-104.267676767677,-117.070707070707,-109.747474747475,-93.5227272727273,-96.4393939393939,-60.5555555555556,-100.681818181818,-9.98737373737374,-26.3762626262626,-9.46969696969697,-14.6717171717172,-52.1212121212121,-19.520202020202,-22.5126262626263,-34.6212121212121,-10.1262626262626,-16.2752525252525
