SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10,U_centroid,U_bandwidth,mean_U1,mean_U2,mean_U3,sigma_U1,sigma_U2,sigma_U3,mean_V1,mean_V2,mean_V3,sigma_V1,sigma_V2,sigma_V3,Upeak1,Upeak2,Upeak3,Unegpeak1,Unegpeak2,Unegpeak3,Vpeak1,Vpeak2,Vpeak3,Vnegpeak1,Vnegpeak2,Vnegpeak3
11,1P39A01R02_SVD.mat,-0.179971842582054,-0.902112998770391,-1.12988036736553,-1.01945455480173,-0.749657724066093,-0.207656514516208,-0.18323075106787,-0.159283273374155,-0.615249926201996,-1.11066656814249,82077.5802410731,82062.7343625664,82073.169520851,81945.3691224972,81944.4982918162,81832.1381625784,81941.7715877805,82109.2400705497,82035.726422617,82180.4476807041,-0.00379735697810988,0.00238539686616185,0.00425262748140243,0.00333699987473887,0.00110352167142211,-0.00357234437590918,-0.0038087531256635,-0.00399400736456412,-4.39100226754101e-05,0.00373910713109106,1.82357207442024,1.82407099774922,1.82342128756809,1.82647367935788,1.82702696199148,1.82918825704345,1.82641576324615,1.82273018419571,1.82485704396342,1.65549533300568,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353438077131783,-8.08164057826154e-05,-0.000503367079597048,0.000903480315074091,0.0353773644595479,0.0353738711485359,-0.031925307076859,5.63834606657792e-05,0.000312556946047072,0.000378028526274066,0.0319437784384799,0.0319422975337596,-0.620349954596156,284.041730823246,0,1,7,1,1,2,2,6,11,0,1,10
12,1P39A01R03_SVD.mat,-0.193286429391943,-0.980872296225813,-1.12732600735477,-1.04587735739673,-0.711459109007231,-0.222018488416063,-0.204903087168574,-0.166447011195879,-0.745629326386557,-1.16627731509656,82030.6576029731,82028.5459804755,82105.8318626418,82051.4584239598,81971.0494281526,82005.231648861,82054.7267358986,82037.4513908341,82019.8845216965,82080.9861964675,-0.00367184197932874,0.00303162282259798,0.00428769672206146,0.00357632343880883,0.000737511092424364,-0.00341518810257733,-0.00354834424829628,-0.00389744529879088,0.00103670384211425,0.00421260472788375,1.8246486574878,1.82483005273735,1.8225852915162,1.82420369386078,1.82649521848225,1.82537698208102,1.82395177867922,1.82444840476423,1.82508335243793,1.65754988076227,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353442518590795,7.34165262654095e-05,0.000401979900086337,0.00088591284781496,0.0353773806101754,0.0353751701832202,-0.0319255186010178,-8.92626650957327e-05,-0.000265991277995737,0.00035970236704871,0.0319437034063287,0.0319427196667734,-0.683090405505835,284.108653314118,0,1,5,1,1,1,1,5,13,0,1,6
13,1P40A01R01_SVD.mat,-0.399487508202209,-0.233248727713582,-0.887751633393761,-1.22727808771548,-1.07905560000049,-0.659136248075388,-0.0440824148002104,0.0187878006293543,-0.134465893219882,-1.0475700300088,82218.2959035343,82080.8791158037,82069.4206108099,81960.7749088183,81861.4820820983,81841.6497552699,81618.7652421104,81709.7482289852,81988.2229965856,81989.1013511918,-0.00193778955303621,-0.00338092096650199,0.00228962058678278,0.00518653359531489,0.00388520992337424,0.000242926786169863,-0.00518679222549514,-0.0057096705267199,-0.00428915007403179,0.00331602633427224,1.82074728183176,1.82351708774451,1.8244697519194,1.82598972221853,1.82825443485472,1.82936027813767,1.83339046306715,1.83108732270519,1.8254715622683,1.65996532447818,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353422563109961,9.13106868185669e-05,0.000549423487968266,0.000962328656650763,0.035377338897843,0.0353731849229803,-0.0319259662287322,8.22319471459983e-05,-3.65799362987194e-05,0.000317450679086469,0.0319437222983183,0.0319438072841696,-0.499571541298377,283.732581127732,0,1,5,1,1,2,1,3,10,0,3,10
14,1P40A01R02_SVD.mat,-0.214786250541259,-0.463591403325487,-1.28710623140381,-1.25235118823977,-0.955607711684506,-0.207555393858781,0.0168317372759431,-0.105188516886624,-0.802184977848745,-1.33811510546256,82038.0661111032,81961.7267681148,81895.7879284056,81709.685066273,81736.6826925456,81747.3526677262,81606.085014902,81974.5450336418,81948.7206550702,81781.4522311484,-0.00358884993861108,-0.00139293679325126,0.0058509960822867,0.00554085533137045,0.00296643709103663,-0.00363495831644562,-0.00564135427453355,-0.00456602209874987,0.00159789771414492,0.00572425457789672,1.82461763052477,1.82630542193908,1.82749923271445,1.83109588046378,1.83146001409457,1.83105123862466,1.83338507398301,1.82567841899034,1.8268160368283,1.66332847538903,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353405729568407,6.16680083866894e-05,0.000449742826719441,0.00102235492575411,0.0353774030684359,0.0353745944684469,-0.0319259460693852,-8.49547799100177e-05,-8.63068524893848e-06,0.000319473723468254,0.0319437151656796,0.0319438270828742,-0.680392575351487,283.399336491208,0,1,4,1,1,2,1,6,13,0,2,11
15,1P40A01R03_SVD.mat,-0.51570456043564,-0.0718284112586929,-0.783547779263649,-1.35160003960638,-1.14861730289641,-0.477324011826171,-0.116099644547661,0.00370717569921843,-0.275609020147727,-1.10807572404051,82365.6451389969,81867.8420028441,81916.8373164233,81773.3302471647,81660.1106380197,81847.9318880739,81612.84808502,81763.0479455852,82097.9296794677,81931.3929644987,-0.000992128327369929,-0.00484391440507827,0.001408608929717,0.00639903480472177,0.00464585029589084,-0.00125791219972425,-0.00444580638687063,-0.00551412099395486,-0.00308135495415136,0.00387460658961492,1.81851096528053,1.82796467028628,1.82751558673081,1.82977127019528,1.83234665626169,1.82915451452358,1.83322114680271,1.82999762969432,1.82357699938483,1.66098067707162,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353411352618033,-6.67811051449414e-05,0.000689671234131543,0.00100270393232132,0.0353773937744407,0.0353707253792756,-0.0319256391191822,-2.74239001474628e-05,5.56992883245204e-05,0.000348830497903681,0.0319438164662206,0.0319437796399997,-0.531650204786174,283.544495829866,0,1,7,1,1,2,2,7,13,0,1,11
16,1P41A01R01_SVD.mat,-0.174805866335342,-0.630478076196623,-1.15739719127721,-1.17564088823871,-0.988861484666318,-0.408996087431079,-0.206169425183019,-0.0929111389268916,-0.231406041664202,-0.807548225397766,81986.9446297117,81963.2514452361,81979.0953261394,81979.8763031788,81966.5932590552,81947.9675013865,81956.1362309385,81974.8168916149,81978.4425353364,81957.6633754422,-0.0038549340566104,6.13353580866118e-05,0.00454010436866624,0.00467743375774615,0.00313444805839933,-0.00181587422518058,-0.00360890874447508,-0.00458294469181586,-0.00335875287867512,0.00145033646488804,1.82556096803141,1.82636103801373,1.82565945674512,1.82549745911344,1.8263486409066,1.82698548795253,1.82627361506054,1.82566549931803,1.82589116503469,1.660616461197,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353424269000294,4.1812597716955e-05,-0.000388052101484772,0.000956035208674242,0.0353774321437839,0.0353753259019599,-0.0319258217388991,1.34792305086897e-05,0.000251369455181511,0.000331677979457095,0.031943825403202,0.0319428381986664,-0.544443805459615,283.853507924186,0,1,7,1,1,4,1,5,15,0,2,11
17,1P41A01R02_SVD.mat,-0.299582353702442,-0.285563497859383,-1.02681429376662,-1.06944778431535,-1.07214876909002,-0.893484109334222,-0.369148346754971,-0.172009328316189,-0.068114640059277,-0.232432509323767,82033.9288189026,81967.7989134312,82006.553643569,81920.5892578442,81934.6457027847,81926.4477777747,81924.5618452409,81889.3139541534,81919.0303107718,81967.2321314728,-0.00278160447644284,-0.00291410117104368,0.00342721004978926,0.00379299986115985,0.00382545331025535,0.00229758167115705,-0.00219224737583562,-0.00389520155677844,-0.0047828256992161,-0.0030578008757461,1.82492214045005,1.82618933070759,1.82553845098489,1.82713026517378,1.82685277918709,1.82719662550537,1.82720900634649,1.82751436873778,1.82688759634731,1.66012297180483,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353418626148803,2.42336105745388e-05,-3.15289110455227e-05,0.000976698180143056,0.0353774485734426,0.0353774428167595,-0.0319257959885582,9.62934448018878e-05,0.000175460610683938,0.000334149907576174,0.0319436829651206,0.031943345870849,-0.472128192140322,283.777138616299,0,2,5,1,1,2,2,8,12,0,3,10
18,1P41A01R03_SVD.mat,-0.187785938914133,-0.598113320091386,-1.08922773228987,-1.12282900564433,-1.04483616786251,-0.837244761918806,-0.409900397532685,-0.2367851999514,-0.18754967882503,-0.273784881328041,82061.5725259201,82029.2500430825,82053.009700557,82011.6591533399,81980.8769803017,82003.1902652792,81988.6460019498,81997.7110352094,82050.0507977203,82035.5707553033,-0.00373003001396077,-0.000292715438819603,0.00386679496335659,0.00416527911799977,0.00349762014910654,0.00172406199728778,-0.00190103837199744,-0.00332735428537642,-0.00371103308221469,-0.00273414659167718,1.82410874961111,1.82518341882834,1.82426630454219,1.82503293324354,1.8257464545398,1.82597562932823,1.82612163450571,1.82546365060252,1.8240221994719,1.6589293602237,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353432858586728,-1.87337063461933e-05,-0.000351195487194624,0.000923694335898239,0.0353774519175487,0.0353757114830704,-0.0319258842405165,-3.3702277632563e-05,0.000268871824372641,0.000325600022840971,0.0319438104530872,0.0319426955255808,-0.575560144667697,284.039978176448,0,1,8,1,1,2,1,4,13,0,1,8
19,1P42A01R01_SVD.mat,-0.453971360461303,-1.15820196245076,-1.13212764658579,-0.906071814955657,-0.231828164714532,-0.102691316961498,-0.163936129203361,-0.555806960497333,-1.08345100191725,-1.06880386654259,81996.4182096915,82063.626074067,82005.1101021688,81918.2104052058,81902.1615314103,81923.8142715711,81985.9759297373,81971.6574984959,81996.784509925,81984.3190849238,-0.00148158911573361,0.00450313198833396,0.00431870092522433,0.0024520924974994,-0.0033221558213143,-0.00446344497933033,-0.00396963206267684,-0.000583747699253726,0.0039029778943086,0.00343755788433364,1.82538914350517,1.82371985031281,1.8250548644503,1.82740147650334,1.82769630645987,1.82693859414692,1.82551881366288,1.82616410040321,1.8253148007195,1.65963824617736,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353428629692427,-5.27634318177721e-05,-0.000322016482406668,0.000939755853220681,0.0353774174877901,0.0353759894727204,-0.0319261561268343,5.08195511904207e-05,0.000131130546201012,0.000297719942139289,0.0319437877842185,0.0319435588264523,-0.742948302664667,283.878579763294,0,1,9,1,1,70,1,4,15,0,2,15
20,1P42A01R02_SVD.mat,-0.125241057257011,-0.764416381636854,-1.19061759184852,-1.15075688120681,-0.741378811564994,-0.202396234577227,-0.0647006613271034,-0.189364442876213,-0.699467526937999,-1.06044457627693,82006.1064078794,82083.7332683219,82000.106223273,81868.4922476352,81767.7703171872,81866.2454269815,81835.1977654887,81968.204109509,82062.0686562249,81911.3527306052,-0.00433447905164115,0.00119756798355953,0.00489494131490934,0.0045097129786458,0.000969070752770702,-0.00367358802415535,-0.00488731818907649,-0.00377701020632309,0.000664040438059694,0.00341801353495884,1.82516230591026,1.82384014215703,1.82514524149836,1.82790059860836,1.83041617711115,1.82834836265562,1.82874599839174,1.82610206241661,1.82456230158349,1.66112320126402,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353420700374417,3.98753943454423e-05,0.000477320749123045,0.000969154034709735,0.0353774343831254,0.0353742326463997,-0.0319252826489247,-2.66428200069842e-05,3.92351987636506e-05,0.000380088011189129,0.0319438171279063,0.0319438041299666,-0.606275698586021,283.743715109572,0,1,5,1,1,2,2,6,13,0,3,12
21,1P42A01R03_SVD.mat,-0.205738495862363,-0.295403825023726,-1.13289770711903,-1.1861876509449,-1.03712365182069,-0.68787634149498,-0.13757372142609,-0.0995481280240824,-0.233777735072882,-0.843112603856844,82042.0690698523,82120.6697846567,82018.5126656188,81970.5268413124,81801.7172388478,81918.1403449897,81746.2769026163,81892.4216666058,82059.6226164416,82000.2889360426,-0.00359536627675138,-0.00283035575206216,0.0044043395636774,0.00485090762324999,0.00356460764397113,0.000566730177070071,-0.00421478972839869,-0.00453219369973769,-0.00334216797778169,0.00173816234838635,1.82430224546277,1.82258726165305,1.82482473446738,1.82560343716478,1.82957481861667,1.82756347848134,1.83064696342172,1.82724434482477,1.82391496595166,1.65948757739644,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353428800717062,2.16796505420429e-05,-0.000570727067588129,0.000939111628245691,0.0353774502327962,0.0353728471926203,-0.0319256949756074,4.6188670595595e-05,4.7558422321991e-05,0.000343675093228493,0.0319437948230182,0.0319437928110268,-0.539503130607383,283.818959991647,0,1,8,1,1,1,1,5,15,0,2,13
22,1P43A01R01_SVD.mat,-0.164031710616656,-0.492636122749155,-1.09738070222043,-1.15638502313721,-0.995493968148866,-0.775845759922965,-0.436227203449441,-0.19059454396756,-0.108257912344382,-0.251446648897077,82035.752043088,82058.0552401671,82112.1893858492,82015.0055104362,81970.651178107,82001.7903881685,81978.218464018,81853.9576086474,81984.1890601004,82110.4784168459,-0.00401004207709916,-0.00117383767423029,0.00407142697666668,0.00455482764262894,0.00314551902613022,0.00124263317396398,-0.00171331873829205,-0.00381722500183177,-0.00450244376373665,-0.00296119377446407,1.82449260197252,1.82424617162202,1.82280743073894,1.82489735203111,1.82606744574653,1.82588316091175,1.82641927104003,1.82876277260632,1.82560191203414,1.65732901224378,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353432962008641,-8.57736831497923e-05,0.00041441119796684,0.000923298032628574,0.035377352773163,0.0353750265581383,-0.0319256960290649,-2.05302280668967e-05,-0.000274523045970897,0.000343577118475256,0.0319438216458981,0.0319426474084666,-0.510897189544768,284.008465113593,0,1,8,1,1,3,2,5,14,0,1,11
23,1P43A01R02_SVD.mat,-0.283722743316241,-0.180229759090687,-0.713518416479137,-1.07716763040178,-1.08767924498489,-0.989719509704086,-0.885335711792989,-0.476252361978705,-0.264159660192137,-0.100095857349689,82028.9491690947,82034.1504161048,82051.0586966069,82086.9966599344,82089.0823585613,82067.2506517074,82054.0168531296,82027.2954986201,82014.3722885847,82012.6842738359,-0.00293655329349776,-0.00383294603429724,0.000725650163306437,0.00388723754557174,0.00397646932337541,0.00311596409795316,0.00222123389552483,-0.00129461113728863,-0.00312594387234192,-0.00411913961588624,1.82485651538443,1.82459898527233,1.82472122534475,1.82346748615452,1.82333616570445,1.82401383834046,1.82466486788046,1.82541844763299,1.82523366576602,1.65909685288883,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353437481924792,7.32823435605359e-05,-0.000321571352344951,0.000905808654336037,0.0353773808887304,0.035375993526866,-0.0319250765282141,-3.08750202091388e-05,0.000290619281603612,0.000397040561065062,0.0319438133137813,0.0319425048722738,-0.596599391921724,284.132906202148,0,1,9,1,1,2,2,4,14,0,3,13
24,1P43A01R03_SVD.mat,-0.192710755670727,-0.157046454427656,-0.823462514620543,-0.997910923642422,-1.04976176799497,-0.990619993276916,-0.882965661326487,-0.38673955848987,-0.153472623776601,-0.131061471713843,81944.1318780929,81972.7791006811,82152.9090022769,82104.766931971,82068.9916665419,82057.6983775625,82084.9209342754,82084.4358732209,81919.0026777308,81964.9315954148,-0.00372741269760313,-0.00402419716586009,0.00168017179464983,0.00315543067863582,0.00357245934967202,0.00308292535410741,0.00218191773147917,-0.00199718084055244,-0.0040628224469675,-0.00384452453879906,1.82654496650434,1.82605410020453,1.82254401939519,1.82324045780692,1.82387281264279,1.82421682684987,1.82383294781895,1.82404922194213,1.82705778842944,1.66013962223809,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353436514321281,0.000142995219381609,-0.000177570939171268,0.000909581011373641,0.0353771675285793,0.0353770106802058,-0.0319254600217563,-6.20800737002333e-05,-6.44549226234805e-06,0.000364869774997863,0.0319437678647521,0.0319438275990612,-0.538265646595823,284.092572329623,0,3,8,1,1,79,3,7,14,0,3,13
25,1P44A01R01_SVD.mat,-0.207587117556342,-0.385050044899466,-1.18770041397992,-1.16619076022427,-1.02742453016349,-0.322696174623587,-0.141651095788993,-0.0722531979495751,-0.677039906585868,-1.16657745124736,82165.5086136642,82107.7499391907,82131.2180851201,81904.7412100104,81863.381325785,81883.5496383099,81890.9110802942,82045.0773619696,82090.5750726325,82100.0159977338,-0.00342284159088609,-0.00188749230588648,0.00492915901157536,0.00478207787632442,0.00362589959121225,-0.00238146531831744,-0.00393883135057781,-0.00455938188783832,0.000602415467710315,0.00431542308192317,1.82204193373482,1.82358423316531,1.82228927863726,1.82713717417203,1.82871590034186,1.82841802855571,1.82766369886807,1.82441272716345,1.82400719789949,1.65729527971063,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353436183683241,6.06992825047511e-05,-2.06165983544379e-06,0.000910866472884831,0.035377404745901,0.0353774568237133,-0.0319256915716958,-0.000101947649424684,0.000175356412375382,0.000343991476585652,0.03194366540234,0.0319433464436106,-0.642472462312687,284.033767204151,0,1,9,1,1,2,3,6,9,0,2,5
26,1P44A01R02_SVD.mat,-0.17195532890857,-1.16312379775692,-1.24043515547034,-1.11065956770959,-0.537436287490994,-0.0839475617309378,0.0647658567220746,-0.535597438341504,-1.1315064058998,-1.20572366065427,82057.1320875672,82090.825032699,81853.833214881,81827.3400422527,81999.3218509122,81780.1214744968,81970.9149575119,82130.3473554924,82116.6227773937,81821.8186191706,-0.00362710241283389,0.00472193138200799,0.00541737288043236,0.00442155158221349,-0.00040839621717646,-0.00439598672711933,-0.00576894713985581,-0.000488061973545751,0.0044459176453763,0.00467389262217723,1.82457009405299,1.82331152545255,1.82825557733037,1.82935302155218,1.82618565543183,1.83006334260196,1.82577316457769,1.82332883775578,1.82281832853964,1.66271160049799,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353425918343624,-1.49597132351652e-05,-7.90962041283948e-05,0.000949910702429649,0.0353774537169699,0.0353773683522376,-0.0319253228808476,-7.54016112568952e-05,-0.000247490744568248,0.000376690114491803,0.0319437391684332,0.0319428685170095,-0.796541524279482,283.844605257154,0,2,7,1,1,1,3,6,11,0,2,7
27,1P44A01R03_SVD.mat,-0.11430305601315,-0.423251816839815,-1.2524203131569,-1.18958027984994,-0.764902425268497,-0.161830425918898,-0.0473170850827241,-0.00825623595607718,-0.914865824932938,-1.22524795949386,82085.0280639392,81999.6261783763,82026.7984480409,81818.3581293633,81922.4382454239,81883.6311966579,81872.2588631194,82059.8125781229,82154.6121499886,81967.4474926789,-0.00433563562747657,-0.00160893621317808,0.00546144629166187,0.00500021630186717,0.0015447630831603,-0.00388548291205312,-0.0050668881887557,-0.00544006319973995,0.00270096423949979,0.00472427779738332,1.8235888981859,1.82559570513375,1.82448304082362,1.82921981180501,1.82764717698637,1.82812730734505,1.82796364263471,1.82379402689143,1.82217269479798,1.65972811835053,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353432791314863,1.25147476189386e-05,-0.000298872403212704,0.000923952024201923,0.0353774546675497,0.0353761928287997,-0.0319259154179676,3.61017020547862e-05,0.000236204810800729,0.000322525358923046,0.0319438078287871,0.0319429540528318,-0.582502015596052,283.898173744282,0,1,8,1,1,2,2,8,9,0,2,9
28,1P45A01R01_SVD.mat,-0.143497271174886,-0.774382661805289,-1.20351375729513,-1.1997344716412,-0.785353178281361,-0.135319360444445,-0.0868441073208976,-0.188291952175542,-0.87611625243065,-1.18446256017984,81966.3109237346,82010.7240291424,82016.3842945669,81857.6153686017,81874.5515097249,81783.9728736007,81925.7692547984,82032.6230467916,82053.5281374506,81971.5435202142,-0.00411607959973375,0.00139541020198929,0.00508727124082489,0.00507192070648894,0.00154041966809542,-0.00412521841071337,-0.00464046236475623,-0.00375225363832146,0.00229295373571248,0.00449049984368363,1.8262180739361,1.82536087981413,1.82493229035726,1.82811170246187,1.82833926510673,1.83020291715957,1.82681757990734,1.82473939005636,1.82460588486672,1.65991200218154,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353424938999632,-1.13582338107085e-06,-5.66259495454172e-05,0.000953552047843668,0.0353774568656052,0.035377411508732,-0.0319264461118669,4.93953056267314e-05,0.00010605741587814,0.000264767767715022,0.0319437900205877,0.0319436520080612,-0.685759473545073,283.786801297911,0,1,5,1,1,2,1,7,14,0,2,11
